仰ぎ見る,あおぎみる,"смотреть вверх | уважать кого-то, смотреть с почтением ",仰ぐ,見る,VV,tr,,"2|私は彼を師匠と仰ぎ見ている。|わたしはかれをししょうと仰ぎ見ている。| Я смотрю на него с уважением, как на своего наставника.",,
しゃれ込む,しゃれこむ,"одеваться, угощаться",洒落る,込む,VV,intr,,,,
じゃれ付く,じゃれつく,"проказничать, проявлять озорство",じゃれる,付く,VV,intr,,,,
背負い込む,しょいこむ,"быть по уши( в долгах ,например), нести бремя",背,込む,VV,tr,,,,
招じ入れる,しょうじいれる,"попросить, пригласить кого-то куда-то (в помещение)",招じる,入れる,VV,tr,客を招じ入れる。|客を招じ入れる。|пригласить гостя (войти).,,,
しょげ返る,しょげかえる,"быть угнетенным, подавленным, потерять почву из-под ног",悄気返る,返る,VV,intr,,,,
しょげ込む,しょげこむ,быть полностью подавленным,悄気返る,込む,VV,intr,,,,
調べ上げる,しらべあげる,завершить проверку,調べる,上げる,VV,tr,,,,
知り合う,しりあう,"познакомиться с кем-то, знакомиться с кем-то",知る,合う,VV,intr,あなたと知り合うことが出来て、私は非常に光栄です。|あなたと知り合うことが出来て、私は非常に光栄です。|Для меня очень большая честь – познакомиться с Вами.,,,
知り合う,しりあう,"познакомиться с кем-то, знакомиться с кем-то",知る,合う,VV,intr,あなたと知り合うことが出来て、私は非常に光栄です。|あなたと知り合うことが出来て、私は非常に光栄です。|Для меня очень большая честь – познакомиться с Вами.,,,
知れ渡る,しれわたる,"становиться широко известным, получать широкое распространение",知れる,渡る,VV,intr,広く世間に知れ渡る。|広く世間に知れ渡る。|широко распространиться по свету.,,,
仕分ける,しわける,"сортировать, классифицировать, заносить в журнал",仕,分ける,VV,tr,,,,
信じ込む,しんじこむ,"безоговорочно поверить, твердо верить",信じる,込む,VV,tr,わけもわからず信じ込む – слепо верить。|доверять。|кому-то.,,,
吸い上げる,すいあげる,"всасывать, откачивать воду",吸う,上げる,VV,tr,,,,
吸い込む,すいこむ,"вдыхать, вбирать, всасывать, поглощать",吸う,込む,VV,tr,彼の姿は闇の中に吸い込まれていった。|彼の姿は闇の中に吸い込まれていった。|его фигура скрылась в темноте (досл была поглощена темнотой).,,,
吸い出す,すいだす,"вытягивать, высасывать, откачивать",吸う,出す,VV,tr,毒を吸い出す。|毒を吸い出す。|высасывать яд (из раны для обеззараживания).,,,
吸い付く,すいつく,"присасываться, притягиваться, прилипать",吸う,付く,VV,intr,,,,
吸い付ける,すいつける,"присасывать, приклеивать",吸う,付ける,VV,tr,,,,
吸い取る,すいとる,"высасывать, выклянчивать, выманивать",吸う,取る,VV,tr,金を吸い取られる。|金を吸い取られる。|выклянчивать деньги.,,,
吸い寄せる,すいよせる,"привлекать, приманивать",吸う,寄せる,VV,tr,,,,
据え置く,すえおく,"оставлять все как есть, откладывать на потом",据える,置く,VV,tr,,,,
据え付ける,すえつける,"помещать, устанавливать, монтировать",据える,付ける,VV,tr,,,,
すがり付く,すがりつく,"приклеиваться к кому-то, зависеть от кого-то",縋る,付く,VV,intr,,,,
過ぎ去る,すぎさる,"миновать, уходить в прошлое",過ぎる,去る,VV,intr,,,,
透き通る,すきとおる,"быть прозрачым. виднеться, просвечивать",透く,通る,VV,intr,着物が薄くて腕が透き通ってみえる。|着物が薄くて腕が透き通ってみえる。|ее руки виднеются сквозь ее тонкое платье.,,,
掬い上げる,すくいあげる,черпать,掬う,上げる,VV,tr,,,,
救い上げる,すくいあげる,спасти утопающего,救う,上げる,VV,tr,,,,
掬い出す,すくいだす,вычерпывать,掬う,出す,VV,tr,,,,
救い出す,すくいだす,"спасать, выручать",救う,出す,VV,tr,,,,
掬い取る,すくいとる,зачерпывать,掬う,取る,VV,tr,,,,
すくみ上がる,すくみあがる,"быть покрытым холодным потом, очень сильно испугаться",すくむ,上がる,VV,intr,,,,
すげ替える,すげかえる,"заменять, подменять",挿げる,替える,VV,tr,,,,
進み出る,すすみでる,"шагать вперед, продвигаться вперед",進む,出る,VV,intr,"歩前へ進み出る。|歩前へ進み出る。|совершить прорыв, сделать шаг вперед.",,,
すすり上げる,すすりあげる,"рыдать, всхлипывать, сопеть",啜る,上げる,VV,intr,,,,
すすり泣く,すすりなく,"плакать, высхлипывая",啜る,泣く,VV,intr,,,,
捨て置く,すておく,"оставить все, как есть, оставить в покое",捨てる,置く,VV,tr,,,,
捨て去る,すてさる,"отбрасывать, отвергать",捨てる,去る,VV,tr,,,,
滑り入る,すべりいる,задвигать,滑る,入る,VV,intr,,,,
滑り落ちる,すべりおちる,"соскользнуть, выскользнуть",滑る,落ちる,VV,intr,スキ。|スキ。|などで滑り落ちる – спуститься по холму на лыжах.,,,
滑り落とす,すべりおとす,"соскользнуть, выскользнуть",滑る,落とす,VV,tr,,,,
滑り降りる,すべりおりる,спускаться на лыжах,滑る,降りる,VV,intr,滑り降りることは楽しい。|滑り降りることは楽しい。|спуск вниз на лыжах – увлекательный.,,,
滑り込む,すべりこむ,проскользнуть куда-либо,滑る,込む,VV,intr,,,,
滑り出る,すべりでる,выскользнуть куда-то,滑る,出る,VV,intr,,,,
住み荒らす,すみあらす,оставить после себя дом в запущенном состоянии,住む,荒らす,VV,tr,,,,
住み替える,すみかえる,"переменить место жительство, переехать",住む,替える,VV,tr,妹の家族は昨年住み替えた。|妹の家族は昨年住み替えた。|моя сестра переехала в новый дом в следующем месяце.,,,
澄み切る,すみきる,"проясняться о погоде, развеяться об облаках, статья ясным и безоблачным",澄む,切る,VV,intr,川の水が澄み切っている。|川の水が澄み切っている。|воды реки становятся чистыми.,,,
住み込む,すみこむ,жить в семье нанимателя,住む,込む,VV,intr,家庭教師に住み込む – начать жить。|и работать。|в семье нанимателя в качестве гувернантки.,,,
住み慣れる,すみなれる,обжиться,住む,慣れる,VV,intr,,,,
澄み渡る,すみわたる,"полностью проясниться, очиститься, полностью отстояться",澄む,渡る,VV,intr,,,,
刷り上がる,すりあがる,выйти из печати,刷る,上がる,VV,intr,,,,
刷り上げる,すりあげる,выйти из печати,刷る,上げる,VV,tr,"ずり上がる。|ずりあがる。|(自）－ выбиваться, выдаваться.",,,
擦り切れる,すりきれる,"изнашивать, перетирать",擦る,切れる,VV,intr,,,,
擦り消す,すりけす,удалять стиранием,擦る,消す,VV,tr,,,,
刷り込む,すりこむ,"делать узор по трафарету,  делать вставку иллюстрировать",刷る,込む,VV,tr,,,,
擦り込む,すりこむ,"стирать, растирать что-то с чем-то вместе",擦る,込む,VV,tr,薬を擦り込む。|薬を擦り込む。|втирать лекарство в кожу.,,,
刷り出す,すりだす,"печатать, публиковать",刷る,出す,VV,tr,,,,
擦り付ける,すりつける,"потереться обо что-то, чиркнуть спичкой",擦る,付ける,VV,tr,力を入れて擦り付ける。|力を入れて擦り付ける。|потереть что-то с большим усилием.,,,
擦り潰す,すりつぶす,"молоть, перемалывать, растирать, превращать в порошок",擦る,潰す,VV,tr,,,,
擦り抜ける,すりぬける,"выскользнуть из толпы, ускользнуть",擦る,抜ける,VV,tr,"彼は彼女のきわどい質問を話題を変えてうまく擦り抜けた。|彼は彼女のきわどい質問を話題を変えてうまく擦り抜けた。|он ускользнул от ее щекотливого вопроса, просто сменив тему.",,,
擦り減る,すりへる,"быть абсолютно изношенным, быть сокращенным",擦る,減る,VV,intr,,,,
擦り減らす,すりへらす,"обдирать, изнашивать трением",擦る,減らす,VV,tr,,,,
擦りむく,すりむく,"обдирать, сдирать",擦る,むく,VV,tr,,,,
擦り寄る,すりよる,"приблизиться, подкравшись к кому-то, приблизиться и прижаться",擦る,寄る,VV,intr,,,,
すれ違う,すれちがう,"пройти мимо друг друга, поровняться и разойтись (при ходьбе или езде)",擦れる,違う,VV,tr,道ですれ違う。|道ですれ違う。|разминуться по дороге.,,,
座り込む,すわりこむ,"засидеться, засесть куда-то, усесться",座る,込む,VV,intr,,,,
咳き込む,せきこむ,сильно закашляться,咳き,込む,VV,intr,,,,
急き込む,せきこむ,"быть в нетерпении, сильно волноваться",急く,込む,VV,intr,"あまり急き込むから魚が釣れないのだ。|あまり急き込むから魚が釣れないのだ。|Поскольку вы так волнуетесь, вы же ни одной рыбешки так и не сможете выловить.",,,
急き立つ,せきたつ,"заспешить, словно быть ошпаренному",急く,立つ,VV,intr,,,,
急き立てる,せきたてる,"подгонять, торопить",急く,立てる,VV,tr,,,,
せせら笑う,せせらわらう,"смеяться над кему-то, смеяться с издевкой",せせら,笑う,VV,tr,彼らは私の提案をせせら笑った。|彼らは私の提案をせせら笑った。|они только лишь посмеялись над моим планом.,,,
迫り来る,せまりくる,"нависать, грясти, приближаться",迫る,来る,VV,intr,,,,
攻め倦む,せめあぐむ,быть потерянным (растеряться) из-за внезапной атаки,攻める,倦む,VV,tr,,,,
攻め入る,せめいる,вторгаться,攻める,入る,VV,intr,,,,
攻め落とす,せめおとす,"взять штурмом замок, вторгаться, “вынести (выпилить)” какой-то форт",攻める,落とす,VV,tr,,,,
攻め込む,せめこむ,"атаковать, производить атаку на…",攻める,込む,VV,intr,,,,
責め苛む,せめさいなむ,"изводить, мучить, пытать",責める,苛む,VV,tr,,,,
責め立てる,せめたてる,"жестоко пытать, заставлять, принуждать",責める,立てる,VV,tr,,,,
攻め取る,せめとる,взять штурмом,攻める,取る,VV,tr,,,,
攻め抜く,せめぬく,постоянно нападать,攻める,抜く,VV,tr,,,,
攻め上る,せめのぼる,отправляться со штурмом на столицу,攻める,上る,VV,intr,,,,
攻め滅ぼす,せめほろぼす,"напасть и уничтожить, смять",攻める,滅ぼす,VV,tr,,,,
攻め寄る,せめよる,окружать с целью нападения,攻める,寄る,VV,intr,,,,
競り合う,せりあう,"бороться за (пальму первенства), конкурировать",競る,合う,VV,tr,,,,
迫り上がる,せりあがる,постепенно подниматься (повышаться),迫る,上がる,VV,intr,,,,
煎じ詰める,せんじつめる,"короче говоря, дело сводится к тому, что ( глагол + と）",煎じる,詰める,VV,tr,,,,
添い遂げる,そいとげる,сказочная фраза: “И жили они долго и счастливо” 2) быть счастливым в браке,添う,遂げる,VV,intr,"妻は夫に添い遂げた。|妻は夫に添い遂げた。|и жили они, будучи мужем и женой, долго и счастливо.",,,
削ぎ落とす,そぎおとす,"1) удасться в отца или мать, 2) сокращать",削ぐ,落とす,VV,tr,,,,
注ぎ入れる,そそぎいれる,"1) наполнять, наливая",注ぐ,入れる,VV,tr,,,,
注ぎ込む,そそぎこむ,"вливать 2) вкладывать (силу, душу)",注ぐ,込む,VV,tr,僕は莫大な金と時間とをこの計画に注ぎ込んできたのだ。|僕は莫大な金と時間とをこの計画に注ぎ込んできたのだ。|Я “вгрохал” целую туче времени и денег в этот проект.,,,
そそり立つ,そそりたつ,"подниматься неравномерно, подниматься по извилистой поверхности",そそる,立つ,VV,intr,,,,
育て上げる,そだてあげる,воспитывать,育てる,上げる,VV,tr,後継者を育て上げる – растить。|воспитать。|себе сменку.,,,
そっくり返る,そっくりかえる,"зазнаваться, разыгрывать из себя лорда",そっくり,返る,VV,intr,彼のそっくり返った態度が虫がすかないんだ。|彼のそっくり返った態度が虫がすかないんだ。|мне не нравится его зазнайское поведение.,,,
備え付ける,そなえつける,"обеспечивать, снабжать, оборудовать, оснащать, проводить, останавливать",備える,付ける,VV,tr,,,,
そびえ立つ,そびえたつ,"выситься, председательствовать",そびえる,立つ,VV,intr,,,,
染め出す,そめだす,набивать узор на ткань,染める,出す,VV,tr,染め出す模様。|染め出す模様。|палитра для раскраски.,,,
染め付ける,そめつける,"набивать на ткань, расписывать синим (фарфор)",染める,付ける,VV,tr,,,,
染め抜く,そめぬく,оставлять неокрашенным (непрокрашенным),染める,抜く,VV,tr,,,,
染め分ける,そめわける,окрашивать в разные цвета,染める,分ける,VV,tr,布地を種々の色に染め分ける。|布地を種々の色に染め分ける。|окрасить ткань в разные цвета.,,,
剃り上げる,そりあげる,сбрить (закончить процесс),剃る,上げる,VV,tr,,,,
剃り落とす,そりおとす,сбривать (с опаданием вниз),剃る,落とす,VV,tr,,,,
反り返る,そりかえる,"изгибаться назад, откинуть назад голову, распрямить плечи, выпячивать грудь",反る,返る,VV,intr,縁の反り返った花びん。|縁の反り返った花びん。|ваза с изогнутым ободом.,,,
絶え入る,たえいる,"подойти к концу, скончаться, лишиться чувств",絶える,入る,VV,intr,,,,
絶え入る,たえいる,"подойти к концу, скончаться, лишиться чувств",絶える,入る,VV,intr,,,,
倒れ掛かる,たおれかかる,"иметь большой долг, быть отягощенным долгами",倒れる,掛かる,VV,tr,,,,
倒れ込む,たおれこむ,"падать на что-то, сильно валиться на что-то",倒れる,込む,VV,intr,,,,
抱き合う,だきあう,"обниматься, перен. заниматься сексом",抱く,合う,VV,intr,,,,
炊き上がる,たきあがる,быть готовым(часто употребляется в отношении риса),炊く,上がる,VV,intr,,,,
抱き上げる,だきあげる,поднимать на руках ребенка,抱く,上げる,VV,tr,ベッドから赤ちゃんを抱き上げる。|ベッドから赤ちゃんを抱き上げる。|поднять ребенка с кровати на руки.,,,
抱き起こす,だきおこす,"посадить, обнимая, помочь встать с постели (в т.ч. и больного)",抱く,起こす,VV,tr,,,,
抱き抱える,だきかかえる,"держать в обьятьях, прижимать к груди, обнимать",抱く,抱える,VV,tr,,,,
抱き下ろす,だきおろす,снимать на руках сверху,抱く,下ろす,VV,tr,,,,
炊き込む,たきこむ,готовить что-то с рисом,炊く,込む,VV,tr,"油で炒めずにピラフのように炊き込む場合もある。|油で炒めずにピラフのように炊き込む場合もある。|есть виды готовки в масле без прожаривания, такие, как , например, плов.",,,
抱き込む,だきこむ,"переманивать на свою сторону, приманивать",抱く,込む,VV,tr,,,,
炊き出す,たきだす,раздача варенного риса пострадавшим,炊く,出す,VV,tr,,,,
抱き付く,だきつく,"обхватывать, обнимать, падать в объятья",抱く,付く,VV,intr,"突然の雷におびえて, 子供がお母さんに抱きついた。|突然の雷におびえて, 子供がお母さんに抱きついた。|Испугавшись неожиданного грома, ребенок бросился в объятья к матери.",,,
焚き付ける,たきつける,"1) разводить огонь 2) перен. подстрекать, подначивать",焚く,付ける,VV,tr,,,,
抱き止める,だきとめる,"обхватить руками и остановить, обнять и не отпускать",抱く,止める,VV,tr,,,,
抱き寄せる,だきよせる,"привлекать к груди, прижимать кого-то к себе",抱く,寄せる,VV,tr,,,,
抱き寄せる,だきよせる,"привлекать к груди, прижимать кого-то к себе",抱く,寄せる,VV,tr,,,,
手繰り込む,たぐりこむ,"тянуть, тащить за веревку",手,込む,VV,tr,,,,
出し惜しむ,だしおしむ,"неохотно давать, платить",出す,惜しむ,VV,tr,,,,
猛り立つ,たけりたつ,"бушевать (о шторме, вулкане)",猛る,立つ,VV,intr,,,,
出し渋る,だししぶる,"неохотно давать, платить",出す,渋る,VV,tr,,,,
出しっ放す,だしっぱなす,"бросать, оставлять как есть",出す,放す,VV,tr,,,,
出し抜く,だしぬく,"опередить, перехитрить, перебежать дорогу, пресечь удар",出す,抜く,VV,tr,,,,
助け上げる,たすけあげる,"помочь встать, вытаскивать на берег",助ける,上げる,VV,tr,,,,
助け起こす,たすけおこす,"помочь встать, подняться",助ける,起こす,VV,tr,,,,
助け出す,たすけだす,"спасать, выручать",助ける,出す,VV,tr,"彼は，ニモを探し，助け出すために旅に出る。|彼は，ニモを探し，助け出すために旅に出る。|Он отправилася в путь, чтобы найти и спасти Немо.",,,
尋ね出す,たずねだす,"обнаруживать, локализовать",尋ねる,出す,VV,tr,,,,
叩き上げる,たたきあげる,"бороться за позицию на фирме, бороться за свою карьеру",叩く,上げる,VV,tr,"自分の腕一本で叩き上げた人。|自分の腕一本で叩き上げた人。|человек, который создал себя сам.",,,
叩き起こす,たたきおこす,"разбудить стуком в дверь, растолкать, разбудить",叩く,起こす,VV,tr,,,,
叩き落とす,たたきおとす,"сшибать, валить",叩く,落とす,VV,tr,,,,
叩き込む,たたきこむ,"вбивать, в т.ч. переносное значение (втемяшивать мысль)",叩く,込む,VV,tr,,,,
叩き壊す,たたきこわす,"разбить вдребезги, разбить до самого основания",叩く,壊す,VV,tr,,,,
叩き出す,たたきだす,"начать бить в барабан, выгонять, выпинывать",叩く,出す,VV,tr,,,,
叩き付ける,たたきつける,"1) бить, ударять, стучать 2) швырять чем-то в кого-то",叩く,付ける,VV,tr,,,,
畳み掛ける,たたみかける,"наседать на кого-то, например, с вопросами",畳む,掛ける,VV,tr,,,,
畳み込む,たたみこむ,"складывать сгибанием внутрь, 2) понять, уразуметь",畳む,込む,VV,tr,"これは胸に畳みこんで誰にも言うなよ。|これは胸に畳みこんで誰にも言うなよ。|заруби это себе на носу, но … никому не рассказывай.",,,
立ち会う,たちあう,"присуствовать при чем-то, быть свидетелем",立つ,会う,VV,intr,出産に立ち会う。|出産に立ち会う。|быть свидетелем рождения.,,,
立ち合う,たちあう,"встать, чтобы выхватить соперника, не уступать, бороться",立つ,合う,VV,intr,,,,
立ち上がる,たちあがる,"вставать на ноги, подниматься 2) восставать против, принять меры 3) восстать (из пепла)",立つ,上がる,VV,intr,現在の東京は灰燼の中から立ち上がったのだ。|現在の東京は灰燼の中から立ち上がったのだ。|нынешний Токио восстал из пепла.,,,
立ち上げる,たちあげる,"загружать программу, запустить какой-то процесс (комп.) 2) основать франшизу или бизнес",立つ,上げる,VV,tr,彼は支店を立ち上げる。|彼は支店を立ち上げる。|он создал ветку ресторанов (заведений).,,,
立ち至る,たちいたる,доходить до ситуации,立つ,至る,VV,intr,,,,
立ち入る,たちいる,"1) входить 2) пер. совать нос, вмешиваться",立つ,入る,VV,intr,"立ち入ったことをお伺いするようですが…。|立ち入ったことをお伺いするようですが…。|извините, что я суюсь не в свое дело, но….",,,
立ち返る,たちかえる,"возвращаться назад, поворачивать и возвращаться к чему-либо",立つ,返る,VV,intr,本論に立ち返って。|本論に立ち返って。|возвращаясь к предмету обсуждения….,,,
立ち代わる,たちかわる,"откладывать, хранить, менять",立つ,代わる,VV,intr,,,,
断ち切る,たちきる,"перерезать, прерывать",断つ,切る,VV,tr,,,,
断ち切る,たちきる,"перерезать, прерывать",断つ,切る,VV,tr,,,,
立ち去る,たちさる,"вставать, уходить",立つ,去る,VV,intr,"黙って立ち去る。|黙って立ち去る。|уходить по-английски ( не сказав, ни слова).",,,
立ち騒ぐ,たちさわぐ,"быть неспокойным (о море, волнах), быть в бушующем настроении, быть озабоченным каким-то случаем",立つ,騒ぐ,VV,intr,,,,
立ち竦む,たちすくむ,"пронзать, прокалывать чем-то острым",立つ,竦む,VV,tr,,,,
立ち尽くす,たちつくす,"стоять смирно, до самого конца",立つ,尽くす,VV,intr,,,,
立ち止まる,たちどまる,останавливаться,立つ,止まる,VV,intr,,,,
立ち直る,たちなおる,1) устоять на ногах 2) выправиться 3) оживиться,立つ,直る,VV,intr,かぜから立ち直る。|かぜから立ち直る。|восстанавливаться после простуды.,,,
立ち並ぶ,たちならぶ,"стоять в линию, в ряд; заполонить (улицу)",立つ,並ぶ,VV,intr,東京の古書店の大半はこの界隈に立ち並んでいる。|東京の古書店の大半はこの界隈に立ち並んでいる。|все букинистические магазины Токио выстроились в ряды в этом районе.,,,
立ち退く,たちのく,"оставлять, освобождать",立つ,退く,VV,intr,,,,
立ち上る,たちのぼる,"подниматься, идти вверх",立つ,上る,VV,intr,煙が立ち上る。|煙が立ち上る。|дым поднимается вверх.,,,
立ち働く,たちはたらく,"работать самоотверженно, работать с отдачей",立つ,働く,VV,intr,,,,
立ち交じる,たちまじる,присоединиться к кому-то,立つ,交じる,VV,intr,,,,
立ち勝る,たちまさる,превосходить,立つ,勝る,VV,intr,,,,
立ち迷う,たちまよう,"заполняться и двигаться вдоль, стелиться (о тумане, даме, мгле)",立つ,迷う,VV,intr,,,,
立ち回る,たちまわる,"действовать, орудовать",立つ,回る,VV,intr,,,,
立ち向かう,たちむかう,стоять лицом к кому-то 2) противостоять,立つ,向かう,VV,intr,,,,
立ち戻る,たちもどる,"поворачивать назад, возвращаться к чему-то",立つ,戻る,VV,intr,,,,
立ち行く,たちゆく,"кое-как поддерживать свое существование, сводить концы с концами",立つ,行く,VV,intr,,,,
立ち寄る,たちよる,"подходить, приближаться",立つ,寄る,VV,intr,"このたび私どもは下記に転居しました 近くにおいでの節にはどうぞお立ち寄り下さい。|このたび私どもは下記に転居しました 近くにおいでの節にはどうぞお立ち寄り下さい。|Мы переехали вот по этому адресу Если вы будете неподалеку, пожалуйста, заглядывайте в гости.",,,
断ち割る,たちわる,"открыть разрезанием, разделить разрезанием, делить на части",断つ,割る,VV,tr,,,,
建て替える,たてかえる,"перестраивать, восстанавливать",建てる,替える,VV,tr,,,,
立て替える,たてかえる,"платить вперед (авансом), оплачивать кому-то что-то, брать расходы на себя",立てる,替える,VV,tr,"意地をはって他人のために金を立て替える。|意地をはって他人のために金を立て替える。|настаивать, чтобы оплатить чужой, не свой счет.",,,
立て掛ける,たてかける,"прислонять, приставать к чему-то",立てる,掛ける,VV,tr,"君の傘は壁に立てかけてあります。|君の傘は壁に立てかけてあります。|твой зонтик тот, что у стенки.",,,
立て掛ける,たてかける,"прислонять, приставать к чему-то",立てる,掛ける,VV,tr,"君の傘は壁に立てかけてあります。|君の傘は壁に立てかけてあります。|твой зонтик тот, что у стенки.",,,
立て込む,たてこむ,"быть плотно забитым (включая график, расписание)",立てる,込む,VV,intr,,,,
立て込める,たてこめる,быть плотно закрытым (о дверях),立てる,込める,VV,tr,,,,
立てこもる,たてこもる,"закрыться, зарыться, спрятаться, забаррикадироваться, перен. отделиться от мира баррикадами",立てる,こもる,VV,intr,,,,
辿り着く,たどりつく,наконец-то добраться (после долгого пути и мытарств),辿る,着く,VV,intr,けわしい山路をようやく頂上にたどりつく。|けわしい山路をようやく頂上にたどりつく。|бороться с трудностями горных троп и наконец-то достигнуть цели.,,,
頼み入る,たのみいる,"горячо упрашивать, умолять",頼む,入る,VV,tr,,,,
食べ荒らす,たべあらす,"1) есть всего по чуть-чуть 2) разбрасываться по пустякам, за многое браться и не доделывать 3) грызть, портить (о крысах и насекомых)",食べる,荒らす,VV,tr,ネズミが畑の作物を食べ荒らした。|ネズミが畑の作物を食べ荒らした。|крысы уничтожили посевы на полях.,,,
食べ込む,たべこむ,"вгрызаться, точить 2) перен. вторгаться",食べる,込む,VV,tr,,,,
食べ散らかす,たべちらかす,"отведывать по кусочку от всего, откусывать понемножку",食べる,散らかす,VV,tr,,,,
食べ残す,たべのこす,оставить что-то недоеденным,食べる,残す,VV,tr,,,,
騙し取る,だましとる,выманивать обманом,騙す,取る,VV,tr,,,,
騙し込む,だましこむ,"поймать в ловушку, заманить обманом",騙す,込む,VV,tr,,,,
黙り込む,だまりこむ,"хранить молчание,  погрузиться в молчание",黙る,込む,VV,intr,,,,
ため込む,ためこむ,"держать про запас, держать",ためる,込む,VV,tr,,,,
たらし込む,たらしこむ,"замасливать, упрашивать 2) морочить голову",誑す,込む,VV,tr,,,,
垂れ込む,たれこむ,капать во что-то,垂れる,込む,VV,tr,,,,
垂れ下がる,たれさがる,"свисать, висеть",垂れる,下がる,VV,intr,,,,
垂れ込める,たれこめる,уединяться 2) свешиваться (об облаках),垂れる,込める,VV,intr,,,,
談じ込む,だんじこむ,"протестовать, выступать с протестом",談じる,込む,VV,intr,,,,
縮み上がる,ちぢみあがる,"сжиматься, съеживаться",縮む,上がる,VV,intr,,,,
散り落ちる,ちりおちる,"осыпаться, опадать, рассыпаясь и развеиваясь",散る,落ちる,VV,intr,,,,
散り敷く,ちりしく,лежать вразброс,散る,敷く,VV,intr,森の小道には落ち葉が散り敷いていた。|森の小道には落ち葉が散り敷いていた。|Путь в лесу был устлан лежащей вразброс опавшей листвой.,,,
通じ合う,つうじあう,"общаться, понимать друг друга",通じる,合う,VV,intr,,,,
使いこなす,つかいこなす,"использовать по назначению, знать как использовать умело использовать",使う,こなす,VV,tr,道具を使いこなす。|道具を使いこなす。|уметь справляться с инструментами.,,,
使い込む,つかいこむ,"долго обходиться с чем-то, привыкать пользоваться, разбазаривать чужие деньги",使う,込む,VV,tr,,,,
使い捨てる,つかいすてる,"использовать и бросить, быть более ненужным",使う,捨てる,VV,tr,,,,
使い慣らす,つかいならす,"приучать себя к чему-то, делать удобным, укрощать",使う,慣らす,VV,tr,,,,
使い慣れる,つかいなれる,привыкнуть пользоваться,使う,慣れる,VV,intr,,,,
使い残す,つかいのこす,использовать не все,使う,残す,VV,tr,,,,
使い果たす,つかいはたす,"использовать до конца, истратить полностью",使う,果たす,VV,tr,,,,
使い古す,つかいふるす,"снашивать, приводить в негодность",使う,古す,VV,tr,,,,
使い分ける,つかいわける,"правильное применение, употребление",使う,分ける,VV,tr,,,,
掴み掛かる,つかみかかる,"хвататься за что-то, набрасываться на кого-то",掴む,掛かる,VV,intr,,,,
掴み出す,つかみだす,"вынимать пригоршнями, 2) выставлять за дверь",掴む,出す,VV,tr,彼はポケットから銀貨をつかみ出すと机の上に投げ出した。|彼はポケットから銀貨をつかみ出すと机の上に投げ出した。|он выхватил пригоршню серебрянных монет из своего кармана и швырнул их на стол.,,,
掴み取る,つかみとる,хватать и вырывать победу (в т.ч. хватать птицу счастья за хвост),掴む,取る,VV,tr,彼らは勝利を掴み取った。|彼らは勝利を掴み取った。|они ухватили и вырвали победу.,,,
漬り込む,つかりこむ,"засаливать, мариновать в кадушке",漬る,込む,VV,intr,,,,
付き合う,つきあう,"поддерживать знакомство, поддерживать компанию, за компанию выйти погулять (прогуляться), в современном японском чаще означает “встречаться” о романтических отношениях между парнем и девушкой",付く,合う,VV,intr,ちょっと付き合ってくれませんか。|ちょっと付き合ってくれませんか。|не составишь мне компанию сейчас?.,私は彼と付き合っている。|私は彼と付き合っている。|мы с ним встречаемся ( о романтических отношениях).,,
突き上がる,つきあがる,"1) толкать вверх, давить снизу 2) тошнить, ощущать тошноту",突く,上がる,VV,intr,,,,
突き上がる,つきあがる,"1) толкать вверх, давить снизу 2) тошнить, ощущать тошноту",突く,上がる,VV,intr,,,,
突き当たる,つきあたる,"натыкаться, наталкиваться на кого-то, наезжать (в т.ч. и в переносном смысле, 2) доезжать (до конца улицы)",突く,当たる,VV,tr,彼は廊下で私に突き当たるようにして行った。|彼は廊下で私に突き当たるようにして行った。|он натолкнулся на меня в коридоре.,,,
突き合わす,つきあわす,сравнивать с,突く,合わす,VV,tr,,,,
突き合わせる,つきあわせる,"сопоставить А и В, сравнить А и В",突く,合わせる,VV,tr,利益を損失と突き合わせる。|利益を損失と突き合わせる。|сопоставить прибыль и убытки компании.,,,
突き入る,つきいる,ринуться куда-то,突く,入る,VV,intr,,,,
突き動かす,つきうごかす,"побуждать, возбуждать",突く,動かす,VV,tr,,,,
突き崩す,つきくずす,"разрушать, ломать",突く,崩す,VV,tr,,,,
突き込む,つきこむ,"соваться, вталкиваться, погружаться, вклиниваться",突く,込む,VV,tr,,,,
注ぎ込む,つぎこむ,"вкладывать деньги, инвестировать, отдавать фонды",注ぐ,込む,VV,tr,事業に資金をつぎ込む。|事業に資金をつぎ込む。|вкладывать деньги в проект.,,,
突き殺す,つきころす,"пронзить, заколоть",突く,殺す,VV,tr,,,,
突き刺さる,つきささる,вонзиться и застрять (о копье),突く,刺さる,VV,intr,,,,
突き刺す,つきさす,"вонзать, втыкать, протыкать",突く,刺す,VV,tr,,,,
突き進む,つきすすむ,"пробиваться, вклиниваться, стремительно двигаться вперед",突く,進む,VV,intr,元気を出して突き進む。|元気を出して突き進む。|взбодриться и продолжить стремительно продвигаться дальше.,,,
付き添う,つきそう,сопровождать,付く,添う,VV,tr,"女性に付き添う人。|女性に付き添う人。|мужчина, сопровождающий девушку.",,,
突き倒す,つきたおす,"опрокинуть, сбить с ног",突く,倒す,VV,tr,,,,
継ぎ足す,つぎたす,"добавлять, приделывать, наращивать",継具,足す,VV,tr,,,,
